ID,age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,adopter,tenure,good_country
25854,21,1,15,21,0.909090909,2,1,254026,0,0,0,1,0,52,0
25855,26,1,17,25.16666667,0.5,2,0,39375,109,0,1,26,0,70,0
25856,21,1,24,20.5,0.863636364,11,0,19810,17,1,0,13,0,64,1
25857,23,0,4,25,1,1,0,279,33,0,0,2,0,32,1
25858,17,0,62,20.89583333,0.518518519,8,0,9437,30,0,0,136,0,41,0
25859,22,1,4,25.33333333,1,2,0,25107,3,2,0,1,0,55,0
25860,22,1,2,20.5,1,1,0,5123,24,0,1,3,0,7,0
25861,28,0,6,25,0.666666667,2,0,15555,61,8,0,3,0,51,0
25862,31,1,4,20,1,2,0,5104,5,0,0,1,0,5,1
25863,27,1,4,39.33333333,0,1,0,9986,11,5,1,3,0,71,0
25864,25,1,3,21,0.5,1,0,2540,0,0,0,1,0,17,0
25865,17,1,180,20.86713287,0.662576687,29,5,66020,965,0,0,1166,0,20,1
25866,18,1,14,19.58333333,0.307692308,8,0,30902,0,1,1,44,0,55,0
25867,20,1,5,19.8,1,1,0,41151,0,0,1,2,0,74,0
25868,28,1,24,22.57142857,0.545454546,7,0,34,26,0,2,29,0,37,0
25869,20,0,5,20.5,0.75,1,0,0,0,1,0,0,0,76,1
25870,25,1,12,26.88888889,0.7,3,0,5312,59,0,0,5,0,51,0
25871,18,1,2,23,1,1,0,32,0,0,0,2,0,29,1
25872,25,1,47,25.76744186,0.7,5,2,188306,92,456,1,157,0,87,0
25873,18,1,3,18,0,1,0,26312,13,0,0,2,0,22,0
25874,36,1,66,27.68421053,0.617021277,24,3,124400,9024,0,2,34,0,50,1
25875,35,1,1,36,1,1,1,26175,89,0,0,3,0,93,0
25876,18,0,8,20,0.142857143,3,0,16354,10,0,0,30,0,29,0
25877,22,1,66,24.76,0.851851852,6,1,31582,0,1,0,64,0,27,0
25878,27,1,1,26,1,1,0,15286,27,0,1,1,0,60,0
25879,32,0,5,26.75,0.4,1,0,4753,8,0,0,3,0,16,0
25880,23,1,5,21.5,1,2,0,36537,11,0,1,2,0,27,1
25881,16,0,140,18.02439024,0.727272727,19,2,34256,82,0,1,1,0,15,0
25882,23,0,11,23.9,0.666666667,1,0,21188,19,0,1,0,0,57,0
25883,32,1,3,32.5,1,1,1,6088,17,0,1,1,0,72,0
25884,20,1,1,21,1,1,0,1016,1,0,0,2,0,28,0
25885,26,1,14,25.7,1,3,0,33715,49,6,0,15,0,108,1
25886,18,0,4,18,0.666666667,1,0,11,0,0,0,1,0,6,1
25887,24,1,6,22.6,0.6,4,1,10365,0,0,0,3,0,59,0
25888,21,1,11,21,0.4,1,0,6411,27,0,1,10,0,55,0
25889,20,1,8,23.25,0.75,2,0,10162,84,2,1,6,0,43,1
25890,23,1,18,25.55555556,0.357142857,4,1,66532,43,0,0,3,0,39,0
25891,12,0,2,18,1,1,0,655,21,0,1,8,0,48,0
25892,21,0,1,23,0,1,0,37,0,0,0,2,0,64,0
25893,36,1,4,31.75,0.25,2,0,8207,120,0,0,5,0,45,0
25894,24,0,22,20.93333333,0.277777778,3,0,36179,0,0,0,226,0,58,0
25895,21,1,29,21.5,0.47826087,3,0,45529,62,88,1,28,0,64,0
25896,20,1,2,20.5,0.5,1,0,1082,0,0,1,2,0,55,1
25897,19,0,5,20.66666667,0.4,2,0,437,0,8,0,25,0,64,0
25898,23,1,22,24,0.529411765,4,0,10798,36,0,0,28,0,58,1
25899,20,1,24,19.81818182,0.375,2,0,63191,598,26,1,48,0,28,0
25900,24,0,49,25.85294118,0.777777778,11,1,17633,360,0,1,13,0,41,0
25901,17,0,1,19,1,1,0,292,7,0,1,19,0,47,0
25902,20,0,13,22.22222222,0.7,5,1,22157,247,0,1,2,0,16,1
25903,26,0,28,25.16666667,0.44,2,1,75024,264,2,0,20,0,38,0
25904,17,0,1,20,0,1,0,11,3,0,1,3,0,42,0
25905,22,0,4,25,1,1,0,3206,4,0,1,5,0,50,0
25906,18,0,30,17.68181818,0.296296296,1,0,9879,49,0,0,5,0,24,0
25907,20,0,22,24.41176471,0.714285714,1,0,3020,94,8,1,1,0,53,0
25908,19,0,5,19,0.8,1,0,92,0,0,1,6,0,30,0
25909,15,1,8,19,0.625,5,0,137,46,0,5,3,0,12,0
25910,15,0,3,16.5,0.666666667,1,0,101,4,0,1,0,0,40,0
25911,28,1,2,26,0,2,0,1447,12,2,1,1,0,51,0
25912,27,1,3,20.66666667,0.333333333,1,0,255413,82,0,1,12,0,62,0
25913,21,1,1,25,1,1,0,57,12,0,1,2,0,13,0
25914,22,1,7,20.25,0.8,1,0,4152,5,0,0,2,0,7,0
25915,16,0,1,16,0,1,0,0,40,0,2,2,0,26,0
25916,17,0,4,18.66666667,0.333333333,2,0,110,23,0,0,2,0,31,0
25917,21,0,27,21.95652174,0.47826087,7,0,22556,60,1,0,68,0,38,0
25918,17,1,443,19.15159575,0.942720764,39,3,6042,0,0,0,1308,0,6,0
25919,20,0,12,21.5,0.818181818,1,0,10060,44,0,0,162,0,34,0
25920,18,0,2,18,0.5,1,0,159,0,0,0,0,0,14,0
25921,18,1,9,20.2,0.6,1,0,32118,6,6,0,1,0,37,0
25922,17,0,47,19.97297297,0.825,16,1,1150,49,0,0,10,0,21,0
25923,22,0,2,22,1,1,0,8090,178,0,1,2,0,47,1
25924,27,1,7,22.5,0.571428571,3,1,1155,98,0,1,2,0,24,0
25925,23,1,14,23.55555556,0.7,2,0,13783,0,0,0,6,0,22,0
25926,29,1,5,30,1,2,0,2100,0,0,0,0,0,80,0
25927,21,1,6,20,0.666666667,1,0,759,23,0,0,0,0,36,0
25928,29,1,7,29.66666667,0.6,1,0,2330,1,0,1,5,0,53,0
25929,23,0,7,22.33333333,0.75,4,0,6430,212,0,0,26,0,49,0
25930,18,0,10,24.75,0.625,1,0,8553,0,0,0,5,0,42,0
25931,31,0,108,26.25,0.285714286,30,13,0,2,0,1,40,0,24,0
25932,27,1,5,25.75,0.4,1,0,1894,0,0,0,2,0,23,0
25933,20,0,1,29,1,1,1,11987,3,0,1,1,0,15,0
25934,20,1,1,23,1,1,0,4677,0,0,0,0,0,76,1
25935,24,1,16,24.8,0.857142857,4,1,42690,0,0,0,1,0,85,1
25936,17,0,5,19.4,0,2,0,15968,33,0,0,3,0,22,1
25937,26,1,13,24.66666667,0.583333333,7,1,91635,1,0,1,6,0,58,0
25938,22,1,58,22.02173913,0.5,17,2,195233,142,14,1,57,0,86,0
25939,24,1,16,25.33333333,0.384615385,3,0,27932,0,15,2,56,0,73,0
25940,18,0,1,23,1,1,0,3871,23,0,1,0,0,23,0
25941,23,1,4,25.75,1,2,1,17216,35,0,0,4,0,64,1
25942,30,0,5,34,0.75,3,1,13200,0,1,1,6,0,70,0
25943,36,1,1,19,0,1,0,781,49,0,1,0,0,47,1
25944,30,1,1,30,1,1,0,4813,56,0,1,0,0,55,0
25945,22,0,2,22,0,1,0,36415,4,0,0,2,0,45,0
25946,22,1,10,23.44444444,0.625,2,0,3567,13,1,1,16,0,53,0
25947,28,1,8,26,0.857142857,2,0,33211,45,0,2,28,0,30,0
25948,20,1,40,20.63636364,0.8,3,1,29330,602,17,1,42,0,68,0
25949,26,1,27,27.54545455,0.64,8,1,14738,21,2,0,11,0,52,0
25950,19,0,10,21.1,0.9,6,0,6442,106,1,1,16,0,50,0
25951,26,1,35,25.44,0.09375,11,1,5418,253,0,0,30,0,22,1
25952,17,1,3,26,1,1,0,14523,0,0,0,3,0,29,1
25953,24,0,47,23.45238095,0.222222222,2,1,36247,0,1,1,37,0,69,1
25954,32,0,3,36.33333333,1,3,1,48,14,0,0,3,0,37,0
25955,16,1,36,18.22580645,0.387096774,14,0,36649,245,1,0,27,0,30,1
25956,26,0,5,25,0.5,1,0,2090,1,0,1,1,0,52,0
25957,18,1,19,18.5,0.578947368,3,0,7582,58,1,0,3,0,19,0
25958,20,1,5,20.66666667,1,3,0,8258,39,0,0,9,0,56,0
25959,17,0,5,16,0.2,2,0,759,93,0,1,4,0,14,1
25960,24,1,1,24,1,1,0,6734,5,0,0,1,0,23,0
25961,29,0,13,24.53846154,0.909090909,3,0,2090,0,0,0,22,0,63,0
25962,22,1,21,21.33333333,0.352941177,3,0,14414,0,0,0,45,0,20,0
25963,23,1,36,21.48275862,0.64516129,7,0,48554,595,7,0,111,0,37,0
25964,18,1,12,17.625,0.727272727,1,0,33604,455,2,0,151,0,16,0
25965,20,0,1,25,1,1,0,291,0,0,0,3,0,45,0
25966,22,1,2,21,0.5,2,0,9923,27,0,0,1,0,22,0
25967,51,1,17,36.33333333,0.833333333,2,0,2923,0,5,0,18,0,62,0
25968,25,1,17,26.18181818,0.75,7,0,20861,24,3,1,11,0,62,0
25969,14,1,5,16.33333333,1,1,0,8665,143,0,0,3,0,8,0
25970,27,1,1,26,1,1,0,7452,0,0,0,1,0,57,0
25971,21,0,3,21,1,1,0,2449,1,0,1,7,0,47,1
25972,24,1,2,23.5,0.5,1,0,4984,244,0,0,1,0,16,1
25973,18,0,1,20,0,1,0,10346,0,0,0,1,0,16,1
25974,36,1,30,26.83333333,0.551724138,6,2,3906,0,0,1,11,0,44,0
25975,24,1,2,25.5,1,1,0,682,0,0,0,2,0,61,1
25976,29,1,20,28.52941177,0.833333333,2,0,28787,4,0,1,8,0,49,1
25977,18,1,23,17.88888889,0.5,2,0,3869,3,0,0,2,0,10,0
25978,25,1,2,20,1,2,0,1572,1,0,1,1,0,49,0
25979,23,1,6,22.66666667,0.2,1,0,5720,9,0,0,2,0,63,1
25980,20,1,24,21.21052632,0.571428571,7,1,37159,61,74,0,6,0,54,0
25981,34,1,16,32.5,0.833333333,1,0,19676,200,0,3,7,0,70,1
25982,25,1,34,23.86206897,0.454545455,1,0,147739,75,0,1,47,0,60,0
25983,32,1,3,32.66666667,1,1,0,26527,1,0,0,3,0,80,1
25984,26,1,6,31.6,0.75,3,0,7862,0,0,0,24,0,16,1
25985,29,1,16,29.55555556,0.75,5,1,43990,44,0,0,3,0,68,0
25986,20,1,16,19.91666667,0.785714286,1,0,29584,0,0,0,11,0,33,0
25987,38,1,1,67,0,1,0,16056,0,0,1,2,0,55,0
25988,33,1,26,30.35294118,0.681818182,3,2,39641,128,5,1,168,0,74,1
25989,27,1,3,32,0.5,2,0,2449,268,0,1,0,0,69,1
25990,25,1,10,24.4,0.625,4,0,50880,35,0,0,23,0,55,0
25991,34,1,5,32,0.75,2,0,4871,0,0,1,0,0,56,0
25992,40,1,7,33.33333333,0.75,2,0,27197,334,0,3,0,0,63,1
25993,23,1,20,23.68421053,0.9,6,1,16061,853,23,1,107,0,65,0
25994,29,0,2,29,0.5,1,0,255,27,0,1,3,0,37,0
25995,26,1,3,25.66666667,1,1,0,3922,0,1,0,11,0,64,0
25996,32,1,4,29,1,1,0,4723,62,0,0,1,0,42,1
25997,20,0,2,20,1,2,0,890,128,0,2,3,0,11,1
25998,19,0,5,25,1,3,0,988,9,0,1,7,0,50,0
25999,23,0,17,24.33333333,0.375,3,0,10768,103,0,0,2,0,46,1
26000,19,0,4,20.5,0.75,2,0,7975,76,0,1,6,0,57,0
26001,20,1,4,20.5,0.5,1,0,639,6,0,0,1,0,16,0
26002,28,1,5,27,0.666666667,1,0,709,0,0,0,27,0,50,0
26003,24,0,34,24.95238095,0.727272727,5,1,26328,496,0,1,27,0,44,0
26004,22,0,54,22.48780488,0.574468085,10,1,73603,654,0,0,30,0,55,0
26005,19,1,1,24,0,1,0,0,0,0,0,1,0,8,0
26006,22,1,10,26.88888889,0.9,5,0,21571,4,0,2,9,0,48,0
26007,26,0,2,19,0,2,0,4827,169,0,0,0,0,23,1
26008,21,1,9,21.42857143,0.888888889,4,0,42898,1,0,1,16,0,55,0
26009,21,1,10,25.125,0.875,4,0,1687,85,191,1,115,0,51,1
26010,23,0,2,17.5,1,2,0,1170,11,0,1,1,0,31,0
26011,19,0,34,22,0.75,11,1,56867,3,0,0,382,0,38,1
26012,28,0,15,29.23076923,0.928571429,5,2,1593,309,0,8,29,0,38,1
26013,27,1,5,24.6,1,2,0,4349,1,0,0,1,0,59,0
26014,31,0,30,32.30434783,0.740740741,12,1,6542,0,0,1,12,0,52,0
26015,19,1,19,18.36363636,0.75,1,0,19400,632,0,0,4,0,23,0
26016,24,0,1,26,1,1,0,951,39,0,1,1,0,23,1
26017,25,0,4,21,0.5,2,0,3037,0,0,0,1,0,72,1
26018,17,0,77,20.40983607,0.885714286,13,3,35494,486,0,0,200,0,15,0
26019,20,0,50,23.16666667,0.590909091,7,0,45772,36,0,1,139,0,60,1
26020,26,0,2,25,0,1,0,98,0,0,1,3,0,48,0
26021,25,0,2,24,0,1,0,65,9,0,0,2,0,31,1
26022,21,0,336,23.44015444,0.855263158,55,8,13066,0,0,0,1831,0,20,0
26023,20,0,2,23,1,2,0,0,0,0,1,4,0,56,1
26024,18,0,3,17.5,0.5,2,0,1889,150,0,0,11,0,30,1
26025,23,0,35,28.54545455,0.461538462,4,4,15331,268,6,0,22,0,63,1
26026,22,0,92,25.19047619,0.824324324,13,1,155681,110,0,1,45,0,54,0
26027,34,0,3,35,0.666666667,1,0,6822,93,0,1,1,0,55,0
26028,22,1,36,21.72413793,0.235294118,14,1,8039,60,0,0,12,0,49,0
26029,24,1,3,22.5,0.333333333,1,0,1019,15,0,1,1,0,45,0
26030,25,0,1,23,0,1,0,813,3,0,0,1,0,54,1
26031,21,0,39,20.58064516,0.888888889,7,1,3310,63,0,0,46,0,29,0
26032,23,1,15,22.45454546,0.7,2,0,31709,0,5,2,21,0,51,0
26033,19,0,12,19.9,0.5,2,0,12956,12,0,0,2,0,8,1
26034,22,0,1,22,0,1,0,28,0,0,1,3,0,35,1
26035,25,0,1,31,1,1,0,28279,0,0,1,1,0,55,1
26036,26,0,11,28.5,0.777777778,1,0,5354,117,0,1,7,0,37,1
26037,27,1,8,27.33333333,0.666666667,1,1,18365,152,0,2,4,0,56,1
26038,18,1,24,21.6,0.652173913,9,0,18398,37,0,0,14,0,51,1
26039,21,0,14,21.42857143,0.666666667,2,1,25894,104,0,1,8,0,51,1
26040,22,0,5,21.75,0.6,3,0,912,15,1,0,1,0,65,1
26041,19,0,114,19.80808081,0.796116505,22,0,5297,67,2,0,247,0,31,1
26042,20,0,6,23.6,0.166666667,5,0,447,5,0,0,2,0,25,0
26043,18,0,46,19.51612903,0.525,6,1,28703,125,0,0,56,0,29,0
26044,21,0,6,21,0.5,2,0,17025,105,0,0,16,0,27,1
26045,21,0,16,22.83333333,0.75,5,0,49179,220,2,1,311,0,52,0
26046,18,0,4,19.33333333,0.333333333,1,0,7178,10,2,1,28,0,60,0
26047,21,0,20,21.3125,0.222222222,2,1,5166,48,0,0,8,0,15,0
26048,19,0,10,19.14285714,0.428571429,1,0,1109,17,0,0,8,0,7,0
26049,17,0,1,24,0,1,0,11690,0,0,0,3,0,38,1
26050,25,1,3,25,1,1,0,2293,148,0,0,2,0,47,0
26051,18,0,41,18.54545455,0.289473684,5,0,3392,240,0,0,8,0,22,1
26052,25,0,14,21.27272727,0.333333333,5,0,11673,44,0,0,19,0,22,0
26053,30,0,4,27.66666667,0.25,2,0,423,0,0,0,0,0,44,0
26054,21,0,6,22.33333333,0.666666667,2,0,45037,0,0,0,5,0,64,1
26055,25,1,10,25.14285714,0.714285714,1,0,20639,9,0,1,5,0,71,0
26056,26,0,21,29.15384615,0.647058824,3,0,29199,1036,58,1,20,0,58,1
26057,19,1,8,19.28571429,0.142857143,1,0,6835,21,0,0,22,0,13,0
26058,25,1,13,24.27272727,0.833333333,3,0,42130,22,0,1,25,0,62,1
26059,19,0,1,20,1,1,0,22,7,0,0,1,0,8,0
26060,26,0,1,25,1,1,0,0,0,0,0,1,0,44,0
26061,23,0,5,31,0.75,3,0,2682,48,0,1,2,0,66,1
26062,32,0,2,30,1,2,0,1496,8,0,1,3,0,27,0
26063,31,1,6,30,0.666666667,1,0,1427,8,0,1,3,0,57,0
26064,29,1,2,28.5,0.5,2,0,116,0,0,1,0,0,33,1
26065,25,1,1,27,1,0,0,1258,22,0,1,2,0,33,0
26066,23,0,16,21.38461539,0.428571429,2,0,32879,20,1,1,11,0,55,1
26067,22,1,4,22.75,0.75,1,0,8575,3,0,0,3,0,37,1
26068,17,0,42,18.67567568,0.102564103,5,0,26202,117,222,1,930,0,55,0
26069,27,1,12,25.6,0.875,3,0,24785,0,1,0,3,0,36,0
26070,23,0,2,30,0.5,1,0,214,0,0,0,3,0,38,0
26071,24,0,5,23.5,1,4,0,492,136,0,1,1,0,71,1
26072,26,0,1,23,1,1,0,22450,0,0,0,1,0,56,0
26073,25,0,1,27,0,1,0,3427,0,35,0,4,0,70,1
26074,25,1,35,28.37931035,0.454545455,2,3,4087,16,0,1,1,0,41,0
26075,38,1,10,29.5,0.428571429,2,1,25010,460,0,1,16,0,56,1
26076,34,1,2,27,1,1,0,466,35,0,0,2,0,15,1
26077,17,0,1,21,0,1,0,419,23,0,1,0,0,23,0
26078,20,0,4,18.33333333,0,2,0,2470,15,0,0,1,0,23,1
26079,19,1,31,23.53571429,0.862068966,13,1,9147,51,21,0,64,0,69,1
26080,35,1,1,17,1,1,0,37,0,0,0,5,0,27,0
26081,22,0,9,23.28571429,0.75,3,0,870,9,2,1,6,0,53,0
26082,28,1,2,28,0,1,0,7428,20,0,0,2,0,74,0
26083,25,1,25,23.1875,0.5,8,2,29158,280,0,1,18,0,37,0
26084,30,1,2,28.5,0.5,1,0,2167,12,0,0,0,0,64,0
26085,23,0,1,21,0,0,0,1340,1,0,1,2,0,21,0
26086,37,1,7,32.66666667,0.75,2,0,33343,179,0,1,6,0,73,1
26087,26,0,2,27.5,0.5,1,0,45141,31,0,0,1,0,14,1
26088,34,1,3,23,0,2,0,62,26,0,1,1,0,32,0
26089,21,0,278,21.35648148,0.551020408,47,9,63461,131,7,1,268,0,48,0
26090,28,1,3,23.5,0.333333333,2,0,22827,6,0,1,1,0,56,0
26091,27,0,23,19.25,0.428571429,6,0,1705,66,0,1,26,0,25,0
26092,23,1,6,22.16666667,0.2,1,0,13303,1038,0,4,2,0,37,0
26093,27,1,8,27.6,1,1,0,2850,25,1,0,1,0,61,0
26094,38,1,11,30.25,0.833333333,2,1,2264,436,1,1,1,0,59,0
26095,21,1,10,22.88888889,0.111111111,4,0,16577,2,0,0,4,0,28,0
26096,17,0,2,25,1,1,0,141,0,0,0,0,0,31,0
26097,24,0,11,22.5,0.5,1,0,40452,90,0,0,9,0,48,0
26098,18,0,24,19.52173913,0.47826087,13,0,7350,50,0,0,3,0,39,0
26099,16,0,4,34.33333333,0.25,2,0,334,0,0,0,9,0,30,0
26100,21,0,89,22.40625,0.506666667,10,1,29350,81,3,1,91,0,43,0
26101,20,0,27,21.43478261,0.423076923,1,0,48032,0,247,1,132,0,51,0
26102,21,0,2,24,0,1,0,33,0,0,0,1,0,39,0
26103,20,0,26,22.33333333,0.705882353,3,0,18550,376,0,0,13,0,21,0
26104,23,1,6,23.8,0.4,4,0,8731,74,4,0,15,0,61,0
26105,20,0,1,20,1,1,0,0,0,1,1,1,0,53,1
26106,21,0,8,21.14285714,1,2,0,13907,703,0,1,1,0,64,0
26107,20,0,3,20.66666667,1,3,0,12,17,2,1,8,0,31,0
26108,22,0,12,23.18181818,0.4,1,0,16591,542,5,1,10,0,76,1
26109,21,0,29,21.34615385,0.076923077,11,0,19117,111,0,0,10,0,32,0
26110,31,0,1,30,1,1,0,3372,12,0,1,1,0,51,0
26111,21,0,8,21.85714286,0.857142857,5,0,10039,168,0,0,2,0,66,0
26112,23,1,3,23,1,1,0,9876,12,0,1,1,0,53,1
26113,36,0,3,29,0.5,1,0,4242,182,0,0,0,0,66,0
26114,24,0,17,25.73333333,0.866666667,2,0,1915,104,0,0,16,0,48,0
26115,22,0,27,26.25,0.909090909,13,1,17192,1,0,0,16,0,22,0
26116,31,1,2,23,1,1,0,600,0,0,1,2,0,60,0
26117,26,1,4,23.33333333,0.75,1,0,4636,265,0,1,4,0,47,1
26118,31,0,31,28.63157895,0.857142857,9,2,4043,114,0,1,4,0,85,0
26119,20,1,4,21,0.75,1,0,4767,0,0,0,1,0,63,0
26120,22,1,9,22.25,0.75,1,0,39485,12,15,0,117,0,61,1
26121,21,0,18,23.5,0.6,2,0,3048,0,0,0,16,0,60,0
26122,36,0,3,25.5,1,3,0,2323,144,0,1,2,0,41,0
26123,25,1,5,24.33333333,0.5,2,0,3366,640,0,1,3,0,47,0
26124,25,0,38,28.88461539,0.677419355,15,1,39893,516,0,1,77,0,59,0
26125,20,0,2,19,1,1,0,183,98,0,1,4,0,6,0
26126,22,0,20,21.44444444,0.6,1,0,5180,51,0,1,27,0,56,0
26127,18,0,35,17.25,0.441176471,1,0,15085,422,0,1,22,0,15,0
26128,22,0,6,22.66666667,0.666666667,2,0,33,0,0,1,3,0,35,0
26129,27,0,2,25.5,0.5,1,0,5309,4,0,0,1,0,58,0
26130,30,0,1,24,1,1,0,1579,173,0,0,1,0,21,1
26131,30,1,37,24.32,0.793103448,1,0,8354,70,0,1,4,0,56,1
26132,27,1,41,25.39393939,0.514285714,5,0,45574,5,121,2,1381,0,79,1
26133,22,0,8,23.71428571,0.5,3,0,9628,0,0,0,5,0,63,1
26134,17,0,3,16.5,0,1,0,61,0,0,0,1,0,17,0
26135,27,0,1,29,1,1,0,21,18,0,0,0,0,7,0
26136,21,0,192,20.50326797,0.279329609,34,1,81254,405,5,1,551,0,38,0
26137,15,0,2,18,0,1,0,8,2,0,1,2,0,25,0
26138,22,1,6,20.75,0.75,1,0,42568,262,0,0,3,0,12,0
26139,24,1,3,24,1,3,0,3725,127,3,1,8,0,59,0
26140,27,0,9,28.14285714,0.833333333,1,0,28668,40,0,2,5,0,45,1
26141,32,0,3,26.5,0.666666667,1,0,1673,16,0,0,3,0,34,0
26142,27,0,3,26,1,1,0,850,0,0,0,4,0,23,1
26143,18,0,5,18,0,1,0,6841,153,0,0,52,0,33,0
26144,46,1,2,27,0,1,0,0,0,0,0,4,0,93,1
26145,23,0,53,24.14634146,0.652173913,8,0,57601,402,4,2,288,0,69,0
26146,26,1,5,24.8,1,2,0,94202,163,0,1,18,0,40,1
26147,24,0,1,23,0,1,0,0,0,0,0,1,0,43,0
26148,18,1,17,21.3,0.533333333,1,0,71519,54,0,0,34,0,40,1
26149,19,0,35,18.85714286,0.34375,9,0,59479,156,1,1,1,0,36,0
26150,34,1,11,36,1,2,0,28312,4,0,2,2,0,33,0
26151,24,1,2,26,1,1,0,429,15,0,0,2,0,57,1
26152,27,1,1,26,1,1,0,495,15,0,0,1,0,35,1
26153,20,0,3,20.66666667,0.666666667,2,0,2667,0,0,0,7,0,7,1
26154,23,1,1,23,1,1,0,22745,45,2,0,1,0,31,1
26155,16,0,17,18,0.692307692,4,0,31401,121,0,1,17,0,28,0
26156,33,1,2,34,1,1,0,10,1,0,0,1,0,40,1
26157,26,1,6,24.2,0.8,1,0,45834,1,0,1,11,0,66,0
26158,21,1,1,21,0,0,0,420,0,0,1,4,0,33,1
26159,20,1,7,20.2,0,2,0,2125,9,6,0,3,0,62,1
26160,33,1,4,31,0.5,1,0,190,47,0,0,2,0,62,0
26161,28,1,6,24.33333333,0.333333333,2,0,9496,14,1,0,0,0,84,1
26162,17,0,35,19.15789474,0.357142857,13,1,7443,94,2,0,4,0,12,0
26163,22,0,3,20.66666667,0.333333333,3,0,0,0,0,1,1,0,52,0
26164,25,1,2,22,0,1,0,10009,2,0,1,1,0,52,0
26165,17,1,38,18.28125,0.324324324,4,0,78305,53,0,1,59,0,21,0
26166,21,0,9,21,0.5,1,0,46,2,0,0,20,0,30,0
26167,27,1,6,26,0.666666667,2,0,11294,9,0,0,2,0,37,0
26168,25,1,10,25.2,0.9,2,0,655,0,0,0,2,0,64,0
26169,32,1,5,31.5,0.5,2,0,2716,7,3,1,3,0,61,0
26170,22,1,4,22.5,0.75,2,0,107,0,0,0,6,0,34,0
26171,27,1,10,24.28571429,0.444444444,5,1,7763,93,0,0,12,0,23,1
26172,25,1,14,26.64285714,0.714285714,6,1,11720,0,8,0,26,0,61,0
26173,18,1,1,29,1,1,0,5864,6,0,0,0,0,36,0
26174,33,0,14,29.66666667,0.75,4,1,33005,135,0,1,15,0,56,1
26175,24,1,53,23.77083333,0.867924528,15,0,5154,13,0,1,1,0,31,0
26176,21,1,2,22,0,2,0,9034,12,0,0,1,0,37,0
26177,22,1,1,22,1,1,0,9622,0,0,0,1,0,50,0
26178,28,1,4,28.5,1,1,0,186,16,0,1,1,0,65,0
26179,26,1,1,31,1,1,0,70,0,0,0,1,0,54,0
26180,19,1,2,21,1,2,0,418,1,0,1,4,0,38,0
26181,31,1,4,24,0.666666667,2,0,2030,32,0,0,6,0,36,0
26182,22,1,4,30,1,1,0,4195,0,0,0,0,0,4,1
26183,19,0,20,21.375,0.473684211,5,0,13513,0,0,1,33,0,49,1
26184,22,0,6,22.83333333,0.5,5,0,59108,181,0,0,7,0,61,1
26185,22,0,2,22.5,0.5,1,0,1602,0,0,1,4,0,34,0
26186,21,0,10,20.875,0.444444444,7,0,8868,17,0,0,3,0,33,0
26187,24,0,47,24,0.636363636,11,0,14421,221,8,1,22,0,60,0
26188,33,1,4,27,0.75,2,2,665,23,0,0,1,0,29,0
26189,30,1,3,27,0.5,2,0,25172,14,0,1,5,0,75,0
26190,24,1,4,24.25,0.5,2,0,5169,0,0,0,3,0,57,1
26191,21,0,30,27.85714286,0.846153846,11,1,940,38,0,0,41,0,37,0
26192,17,1,33,18.82608696,0.892857143,10,2,9206,0,2,0,75,0,9,1
26193,19,1,3,18,0,1,0,191,8,0,0,1,0,25,0
26194,21,1,17,19.72727273,0.461538462,3,0,13437,14,0,1,16,0,32,0
26195,21,1,1,20,1,1,0,9770,0,0,0,2,0,23,0
26196,21,1,21,21.6,0.714285714,1,0,30405,227,4,0,35,0,82,1
26197,23,1,36,24.65384615,0.769230769,8,0,6367,1,2,1,110,0,60,0
26198,16,0,10,18.4,0.625,7,0,6555,11,0,0,3,0,26,1
26199,25,0,7,23.4,0.2,4,0,12067,26,0,1,3,0,62,0
26200,19,0,1,20,1,1,0,415,1,0,0,2,0,10,1
26201,24,1,3,27,0.5,2,1,154,14,0,0,0,0,36,0
26202,19,0,21,22.875,0.210526316,5,0,33618,12,0,1,13,0,48,1
26203,29,0,1,26,0,1,0,5,0,0,1,1,0,46,0
26204,22,1,1,28,1,1,0,0,0,0,0,1,0,56,0
26205,20,0,2,21.5,0,2,0,1790,51,0,1,1,0,55,1
26206,23,1,2,20,1,1,0,8856,13,0,0,1,0,14,0
26207,26,1,26,24.43478261,0.68,7,0,153657,166,12,1,36,0,66,0
26208,28,1,1,18,0,1,0,39,0,0,5,1,0,32,1
26209,23,1,2,22,1,1,0,19643,0,0,1,2,0,50,0
26210,21,1,11,21.22222222,0.8,6,0,39351,2,4,1,13,0,72,0
26211,20,0,44,24.85294118,0.58974359,19,3,26503,27,0,0,24,0,28,0
26212,31,1,2,28,0.5,2,1,1739,91,0,1,2,0,31,0
26213,23,1,1,21,1,1,0,604,30,0,0,1,0,23,0
26214,25,0,3,23,0.333333333,1,0,217,0,0,0,1,0,40,1
26215,21,0,20,20.625,0.6,4,0,27195,0,0,0,3,0,48,1
26216,32,0,18,31.16666667,1,11,4,4424,23,0,1,15,0,55,0
26217,22,1,7,23.83333333,0.571428571,3,0,150687,46,0,0,40,0,60,0
26218,21,1,14,22.69230769,0.428571429,5,0,3,0,0,1,32,0,51,0
26219,15,0,69,19.45762712,0.393939394,22,3,2676,12,0,0,15,0,13,0
26220,22,1,3,21,0.333333333,1,0,313,11,0,0,1,0,30,1
